"Customer country","Customer name (male)","Customer name (female)",Rating,Content,"Published date"
ES,"Antonio Ayala","Lucía Blasco",5,"Excelente trabajo de entrega, llegó mucho más rápido que la fecha programada.",28-03-2020
ES,"Jan Ibarra","Carla Burgos",5,"El tiempo de entrega de los productos me satisfizo, no más de 20-25 días.",05-03-2020
ES,"Alejandro Anaya","Victoria Urías",5,"El paquete llegó relativamente rápido en 20 días.",26-03-2020
ES,"Jon Anguiano","Teresa Abreu",5,"Llegó a tiempo, bien embalado. Todo es fiel a la descripción.",13-03-2020
ES,"Víctor Aguirre","Helena Mateo",5,"Recibió los productos con bastante rapidez, la calidad corresponde a la descripción.",18-03-2020
ES,"Ander Esparza","Yaiza Jaramillo",5,"Entendido. Enviado rápidamente El vendedor se comunicó a menudo para informar sobre el estado del envío.",22-03-2020
ES,"Mario Rojas","Marina Centeno",5,"El artículo llegó rápido. La calidad vale el dinero.",02-04-2020
ES,"Juan Andreu","Valeria Ponce",5,"El paquete llegó muy rápido, los productos bien embalados.",25-03-2020
ES,"Gonzalo Toro","Martina Ocasio",5,"Quiéralo. Los productos se ven exactamente como las imágenes. ¡ENVÍO MÁS RÁPIDO!",31-03-2020
ES,"Andrés Terrazas","Carlota Romero",5,"La calidad es buena, hay un pequeño retraso en el envío. En general, todo está bien.",10-03-2020
ES,"Álvaro Navarrete","Rocío Guillen",5,"Muchas gracias, TODO está en perfecto estado y el envío es muy rápido.",17-03-2020
ES,"Jan Benito","Sonia Aragón",5,"Buena calidad, envío rápido a los EE. UU., El artículo es como se describe. Lo recomendaría de nuevo. Estoy muy contento con esta compra.",21-03-2020
ES,"Iker Rico","Nil Apodaca",5,"Falta un artículo del envío original pero me lo enviaron de inmediato. ¡Envío realmente rápido!",20-03-2020
ES,"Diego Gimeno","Yaiza Ruvalcaba",5,"Producto fabuloso a un precio razonable. ¡Envío súper rápido!",01-04-2020
ES,"Alex Gimeno","Raquel Urbina",5,"Producto asombroso! Lo recibí bien empaquetado en poco tiempo.",25-03-2020
ES,"César Sedillo","Nora Heredia",5,"Exactamente como se describe. Absolutamente AMO este artículo. ¡Y ni siquiera tengo que esperar mucho para recibirlo!",11-03-2020
ES,"Jaime De Anda","Gloria Cuevas",5,"¡El pedido llegó lo suficientemente rápido y bien embalado!",10-03-2020
ES,"Rodrigo Montaño","Manuela Lucero",5,"Muy bonito y de alta calidad. Llegué muy rápido. ¡¡¡Recomendar!!!",07-03-2020
ES,"Roberto Ávila","Nadia Rangel",5,"Ordeno de este vendedor la segunda vez. Excelente calidad, entrega rápida. ¡5 estrellas!",05-03-2020
ES,"Santiago Serrato","Abril Pozo",5,"Satisfecho con este pedido! La calidad es excelente, todo llegó en 12 días.",30-03-2020
ES,"Miguel Ángel Calvillo","Antonia Flores",5,"¡Muy Satisfecho! El artículo tardó menos de 15 días en llegar. Llegó RÁPIDO y se parecía EXACTAMENTE a la imagen.",28-03-2020
ES,"Erik Chávez","Mara Pastor",5,"Recibido dentro de 2 semanas, perfectamente embalado, vino sin daños. Estoy muy satisfecho.",25-03-2020
ES,"Carlos Ceja","Zoe Sáez",5,"Todo llegó después de medio mes. Recomiendo este vendedor y este artículo.",07-03-2020
ES,"Guillem Salcido","Andrea Ybarra",5,"Recibí este artículo hoy, y estoy muy contento con él. Gracias por la entrega rápida ... Comprará de nuevo en esta tienda ...",03-04-2020
ES,"Marcos Montemayor","Ana María Rivero",5,"Entrega muy rápida y artículos realmente bonitos. Seguramente ordenaré nuevamente.",10-03-2020
ES,"Pol Ríos","Sonia Perales",5,"Como siempre, ¡todo es perfecto! ¡Un vendedor bien hecho, entrega rápida, productos de calidad, comunicación efectiva! ¡5 puntos en todos los aspectos! ¡Seguid así!",02-04-2020
ES,"Oliver Tejeda","Mireia Aponte",5,"Satisfecho con este pedido! ¡Todos llegaron en 12 días!",23-03-2020
ES,"Jorge Sánchez","Ana Isabel Olivárez",5,"Tomó aproximadamente 9 días para llegar. Gracias, ¡subiré fotos pronto!",11-03-2020
ES,"Roberto Soliz","Aina Bañuelos",5,"Recibí este artículo hoy, y estoy muy contento con él. Gracias por la entrega rápida ... Comprará de nuevo en esta tienda ...",06-03-2020
ES,"Asier Soriano","Raquel Miranda",4,"Gracias por enviarlo rápido. Todo llegó perfectamente embalado sin daños.",26-03-2020
ES,"Samuel Acevedo","Vega Blasco",4,"Gran artículo, está funcionando muy bien y llegó rápidamente. Fuertemente recomendado.",15-03-2020
ES,"Jorge Villalpando","Elsa Navas",4,"Artículo entregado en un mes. El empaque fue genial. Todavía no he usado el producto, lo actualizaré más después de usarlo.",16-03-2020
ES,"Juan José Solorio","Olga Luján",4,"La entrega es un poco lenta pero la mercancía es de alta calidad. 4 estrellas!",28-03-2020
ES,"Héctor Ceja","Carmen Armas",4,"Producto recibido a tiempo. La caja está arrugada, pero todo dentro está intacto.",28-03-2020
ES,"Jaime Torres","Elsa Arellano",4,"Llegado en menos de un mes, la calidad es como se describe.",28-03-2020
ES,"Gabriel Sánchez","Ángela Tamez",4,"Todo bien y en perfecto estado. Pero lleva 20 días obtener el pedido.",27-03-2020
ES,"José Mena","Noa Solorio",4,"Recibido hoy antes de la fecha programada para que pueda probarlo.",06-03-2020
ES,"Unai Villareal","Valentina Armenta",4,"Solo deja 4 estrellas porque el envío fue rápido pero la caja estaba arrugada. Afortunadamente, el producto no se vio afectado.",15-03-2020
ES,"Óscar Espino","Victoria Esteve",4,"El pedido tardó un poco en comenzar a enviarse, pero llegó rápidamente.",31-03-2020
ES,"Pol Montes","Nora Melgar",4,"El producto llegó rápidamente con buenas condiciones, usémoslo y veamos.",29-03-2020
ES,"Erik Corona","Zoe Lebrón",4,"Lo recibí en alrededor de un mes. Empaquetado normalmente, nada estaba roto.",06-03-2020
ES,"Adrián Nájera","Encarnación González",4,"El paquete llegó con un poco de daño, pero el vendedor reenvió un nuevo pedido a tiempo. Buen envío!",04-03-2020
ES,"Yago Montemayor","Aitana Pedraza",4,"¡Buena calidad! Me vino muy bien en 2 semanas.",03-04-2020
ES,"Antonio Macias","Lucía Raya",4,"Regalos increíbles Llegó directamente al buzón. Todo estaba bien embalado. Vendedor confiable.",22-03-2020
ES,"Alex Palomo","Josefa Delagarza",4,"Gracias por la entrega rápida! No esperaba que el artículo fuera tan hermoso.",17-03-2020
ES,"Asier Piñeiro","Valeria Gil",4,"Entrega muy oportuna. El producto también se ve bien.",26-03-2020
ES,"Oliver Valentín","Malak Rael",4,"Producto muy útil y útil, llegó a tiempo.",30-03-2020
ES,"Saúl Malave","María Dolores Armijo",4,"¡Amo este artículo! ¡El diseño es muy bonito! Llegó antes de lo esperado.",10-03-2020
ES,"Ismael Cerda","Yaiza Crespo",4,"El paquete llegó en excelentes condiciones y solo tardó 20 días. ¡Gracias por el rápido envío!",18-03-2020
ES,"Jorge Hinojosa","Adriana Delarosa",4,"Buen producto que cumple con todas las pautas pero tarda 40 días en llegar.",19-03-2020
ES,"Omar Carrasquillo","Olga Montemayor",4,"Todo funciona. Llegó rápido Gracias al vendedor",01-04-2020
ES,"Antonio Martí","Ainara Véliz",4,"El producto se ve igual que la descripción del vendedor. Envío oportuno y en perfecto estado.",20-03-2020
ES,"Joel Marcos","Martina Balderas",4,"Llegó a tiempo y bien embalado, ¡gracias!",15-03-2020
ES,"Fernando Barrios","Ángeles Lemus",4,"Entregado a mi casa en 20 días. ¡Funciona genial!",03-04-2020
ES,"Diego Oliva","Miriam Gaitán",4,"Entrega a tiempo como se esperaba. ¡Recomendar!",20-03-2020
ES,"Gonzalo Cordero","Celia Villalpando",4,"Gracias por buen producto y entrega rápida.",17-03-2020
ES,"Erik Mayorga","Alejandra Ramos",4,"El pedido llegó en 2 semanas, todo se veía bien y funcionaba normalmente.",16-03-2020
ES,"Nicolás Rosales","Rosario Guzmán",4,"La entrega fue inferior a tres semanas, todo estaba en perfecto estado.",19-03-2020
ES,"Alberto Rico","Noelia Toledo",4,"Entrega en 10 días. Todo funciona a la perfección. El vendedor es bastante receptivo.",26-03-2020
ES,"Oliver Ruelas","Pilar Domínquez",3,"Enviado y entregado en 3 semanas. Un poco más de lo esperado.",19-03-2020
ES,"Víctor Hidalgo","Ángeles Deleón",3,"El envío y el producto largos no son tan buenos como la descripción.",11-03-2020
ES,"Erik Orta","Silvia Osorio",3,"Esperé mucho tiempo para que llegara, aunque todo funciona bien.",21-03-2020
ES,"Pablo Hinojosa","Rosa María Baeza",3,"El pedido llegó rápido antes de la fecha de vencimiento, pero no funcionó bien.",15-03-2020
ES,"Lucas Santos","Pau Betancourt",3,"La calidad del producto es buena pero necesita mejorar el tiempo de envío.",10-03-2020
ES,"Miguel Ángel Melgar","Nayara Barajas",3,"La entrega tardó un poco más de lo esperado. El producto está un poco rayado pero aún funciona bien.",28-03-2020
ES,"Biel Cuesta","Nerea Feliciano",3,"La entrega es un poco lenta, además, recibí un color diferente al que ordené.",22-03-2020
ES,"Rafael Brito","Elsa Ontiveros",3,"Llegó en un mes, pero la calidad es un poco peor de lo esperado.",10-03-2020
ES,"Francisco Javier Santana","Verónica Escribano",3,"El vendedor retrasó el envío durante 5 días, pero aún así recibió dentro de 2 semanas.",21-03-2020
ES,"Gonzalo Carretero","Aitana Moya",3,"La entrega es muy larga más de un mes.",02-04-2020
ES,"Pablo Martí","Paola Ramírez",3,"Buen producto que cumple con todas las pautas pero tarda 40 días en llegar.",29-03-2020
ES,"Samuel Benítez","Úrsula Marroquín",3,"El paquete llegó rápido pero a otra dirección ya que el vendedor notó el lugar equivocado.",03-04-2020
ES,"Francisco Ruiz","Vega Caldera",3,"Tomó más de un mes en lugar de dos semanas. En términos de entrega, pondría 1, y la calidad de los productos es 5.",25-03-2020
ES,"Gael Gálvez","Mar Roca",3,"Recibido en menos de un mes, pero la caja está desgastada y se ha abierto antes.",02-04-2020
ES,"Rubén Peres","Elena Toro",3,"El artículo llegó muy rápido pero tuve que pagar una tarifa de envío adicional. Resultó ser un artículo muy costoso al final.",25-03-2020
ES,"Jordi Lucas","Cristina Valles",2,"Pedido a principios de este mes, pero el vendedor no envió el paquete hasta que pasaron dos semanas.",28-03-2020
ES,"Sergio Delrío","Helena Dávila",2,"La orden tenía casi dos meses. Los productos son de alta calidad, todo está bien, pero la entrega es muy larga.",20-03-2020
ES,"Alex Matos","Noelia Varela",2,"El paquete no me llegó, creo que fue devuelto al vendedor. Abrí una disputa y tardé 40 días en llegar.",17-03-2020
ES,"Yeray Téllez","Jimena Bahena",2,"Esperé durante casi 2 meses, pensé que nunca llegaría.",07-03-2020
ES,"Santiago Valdivia","Ángela Loera",2,"El paquete tardó mucho en llegar y el código de seguimiento que el vendedor me dio estaba equivocado.",20-03-2020
ES,"Pedro Gimeno","Aina Ruiz",2,"Demasiado retraso en el envío y no pude comunicarme con el vendedor la mayor parte del tiempo.",19-03-2020
ES,"Álvaro Ortíz","Mar Barroso",2,"No estoy nada contento con el envío. Pasaron 70 días desde que ordené que llegara el producto.",09-03-2020
ES,"Jesús Godoy","Daniela Terán",2,"Un envío muy esperado. El vendedor no respondió a mis mensajes y en su mayoría los dejó como ""vistos"".",25-03-2020
ES,"Diego Botello","Lara Palomino",2,"El producto tardó demasiado en llegar a mi casa.",26-03-2020
ES,"Roberto Meléndez","Alejandra Rosales",2,"La entrega no cumplió con los plazos establecidos. Tardó demasiado en llegar. Muy decepcionado.",28-03-2020
ES,"Aitor Carmona","Luisa Casares",1,"Estoy muy insatisfecho con el servicio ya que el envío tomó demasiado tiempo (más de 2 meses). Además, faltaban algunos elementos en el paquete.",19-03-2020
ES,"Juan Rodarte","Vera Vanegas",1,"Tarda casi 2 meses en llegar y el producto se dañó. No es una buena experiencia.",07-03-2020
ES,"David Munguía","Lucía Mejía",1,"¡El producto nunca llegó pero el estado de entrega se marcó como entregado! ¡Quiero mi dinero de vuelta!",02-04-2020
ES,"Pedro Caraballo","Clara Tamez",1,"Tomó mucho tiempo por venir. El producto no funciona en absoluto, intentó obtener un reembolso pero falló. Nunca vuelva a comprar en esta tienda.",13-03-2020
ES,"Jaime Lomeli","Naiara De la Cruz",1,"La entrega es muy lenta y el paquete se daña gravemente.",16-03-2020
ES,"Leo Gaytán","Miriam Herrera",5,"Excelente calidad, confortable. El producto en buen estado.",11-03-2020
ES,"Gael Aguado","Juana Carrillo",5,"El producto corresponde a la descripción. No hay daños cuando la entrega",17-03-2020
ES,"Adrián Banda","Celia Rivera",5,"El producto llegó en buenas condiciones.",12-03-2020
ES,"Eric Macias","María Ángeles Herrero",5,"Bien empacado. Gracias vendedor",28-03-2020
ES,"Aaron Mateo","Amparo Mendoza",5,"El embalaje no está roto. En el interior corresponde a la descripción.",01-04-2020
ES,"Alberto Gastélum","Francisca Botello",5,"Llegó en perfecto estado, genial!",01-04-2020
ES,"Izan Esquibel","Pau Arredondo",5,"Bien embalado, en un paquete de marca, cierre de cremallera. Buena calidad",25-03-2020
ES,"Jesús De Jesús","Celia Carretero",5,"Bien embalado, de buena calidad. yo recomiendo",27-03-2020
ES,"Rubén Olivares","Raquel Sierra",5,"Bien embalado, buen producto. Quedé satisfecho con la compra",07-03-2020
ES,"Rodrigo Porras","Inmaculada Archuleta",5,"Embalaje y aspecto del producto satisfecho.",06-03-2020
ES,"Aitor Ornelas","Olivia Valero",5,"Todo esta bien. El producto llegó sin romperse, funciona bien",02-04-2020
ES,"Pedro Partida","Emilia Carrera",5,"Estoy muy complacido con la compra. El producto es exactamente como se describe. Vino en buen estado, bien embalado",25-03-2020
ES,"Jesús Casanova","Daniela Camacho",5,"El paquete llegó intacto y seguro sin daños. Muchas gracias al vendedor.",08-03-2020
ES,"Jordi Roybal","Laura Enríquez",5,"Gracias. Empaquetado más bolsa hinchada",02-04-2020
ES,"Mario Hernando","Lola Ordoñez",5,"Empacado super, tuvo que cortar para abrir. Respectivamente en seguridad, todo funciona.",22-03-2020
ES,"Gerard Soto","Gloria Carrero",5,"Tu dinero lo vale. Además bien embalado.",30-03-2020
ES,"Yeray Miguel","Laia Paredes",5,"Estoy encantado con la calidad. El producto estaba en buenas condiciones, bien embalado.",20-03-2020
ES,"Samuel Terrazas","Gloria Segovia",5,"Embalado perfectamente. Buen producto. yo recomiendo",30-03-2020
ES,"Pedro Aranda","Manuela Casárez",5,"Todo funciona bien, el paquete llegó completo y en buenas condiciones.",29-03-2020
ES,"Javier Chapa","Zoe Colunga",5,"Número de seguimiento seguido constantemente. El embalaje es bueno. El producto de excelente calidad, como siempre. Compra satisfecha, gracias",19-03-2020
ES,"Gerard Calero","María Dolores Colón",5,"Muy buen producto recomiendo 100%, bien embalado.",20-03-2020
ES,"Saúl Gil","Elena Esparza",5,"Los productos llegaron en buenas condiciones. Todo está embalado totalmente corresponde a la imagen.",16-03-2020
ES,"Hugo Luna","Pau Casárez",5,"Buen producto, el empaque es endeble, ¡pero todo está completo!",29-03-2020
ES,"Francisco Javier Cantú","Rocío Nieto",5,"Producto recibido, sin daños, bien embalado.",08-03-2020
ES,"Aleix Villareal","Yolanda Sánchez",5,"Satisfecho con los productos, todo está bien, embalado de forma segura, llegó más tarde de lo que esperaba",24-03-2020
ES,"Oriol Alemán","Julia Montañez",5,"Se ve exactamente como la imagen, bien embalada, pero de hecho aún no lo ha intentado",13-03-2020
ES,"Santiago Terán","María Dolores Valdivia",5,"Bien embalado! Respetar y respetar al vendedor por ser más competente y responsable.",28-03-2020
ES,"Antonio Bahena","María Carmen Ferrer",5,"El orden está intacto, nada está arrugado, no está roto",14-03-2020
ES,"Iván Peña","Sara Lucio",5,"El conjunto vino en buenas condiciones, bien embalado, todo es hermoso.",21-03-2020
ES,"Jordi Ruiz","Laura Adame",5,"Embalado en un paquete. La caja está sellada en un paquete. Todavía no lo he probado, lo agregaré más tarde. Recomiendo tanto el producto como al vendedor.",17-03-2020
ES,"Sergio Segovia","Celia Armenta",5,"El producto es bueno, pero el paquete se está agrietando.",26-03-2020
ES,"Andrés Guardado","María Ángeles Córdova",5,"Taaaan hermoso embalaje. Me encanta a primera vista",05-03-2020
ES,"Gonzalo Casado","Josefa Calero",5,"La caja viene intacta, muy bonita, vale la pena regalarla. buen envoltorio, incluso la caja viene con plástico envuelto para proteger las esquinas.",09-03-2020
ES,"Marc Luna","Margarita Verduzco",5,"Todo vino en perfectas condiciones, no puedo esperar para probar",11-03-2020
